,fullpath,tempo,genre,dataset
6795,D:\Users\franc\Documents\IMF - Deep Learning\Trabajo Master\Datasets\FMA\fma_small/131/131426.wav,,Hip-Hop,fma
6796,D:\Users\franc\Documents\IMF - Deep Learning\Trabajo Master\Datasets\FMA\fma_small/131/131436.wav,,Pop,fma
6797,D:\Users\franc\Documents\IMF - Deep Learning\Trabajo Master\Datasets\FMA\fma_small/131/131439.wav,,Pop,fma
6798,D:\Users\franc\Documents\IMF - Deep Learning\Trabajo Master\Datasets\FMA\fma_small/131/131444.wav,,Pop,fma
6799,D:\Users\franc\Documents\IMF - Deep Learning\Trabajo Master\Datasets\FMA\fma_small/131/131446.wav,,Pop,fma
6800,D:\Users\franc\Documents\IMF - Deep Learning\Trabajo Master\Datasets\FMA\fma_small/131/131448.wav,,Pop,fma
6801,D:\Users\franc\Documents\IMF - Deep Learning\Trabajo Master\Datasets\FMA\fma_small/131/131449.wav,,Pop,fma
6802,D:\Users\franc\Documents\IMF - Deep Learning\Trabajo Master\Datasets\FMA\fma_small/131/131451.wav,,Pop,fma
6803,D:\Users\franc\Documents\IMF - Deep Learning\Trabajo Master\Datasets\FMA\fma_small/131/131452.wav,,Pop,fma
6804,D:\Users\franc\Documents\IMF - Deep Learning\Trabajo Master\Datasets\FMA\fma_small/131/131453.wav,,Pop,fma
6805,D:\Users\franc\Documents\IMF - Deep Learning\Trabajo Master\Datasets\FMA\fma_small/131/131454.wav,,Pop,fma
6806,D:\Users\franc\Documents\IMF - Deep Learning\Trabajo Master\Datasets\FMA\fma_small/131/131476.wav,,Instrumental,fma
6807,D:\Users\franc\Documents\IMF - Deep Learning\Trabajo Master\Datasets\FMA\fma_small/131/131536.wav,,Rock,fma
6808,D:\Users\franc\Documents\IMF - Deep Learning\Trabajo Master\Datasets\FMA\fma_small/131/131540.wav,,Experimental,fma
6809,D:\Users\franc\Documents\IMF - Deep Learning\Trabajo Master\Datasets\FMA\fma_small/131/131552.wav,,Rock,fma
6810,D:\Users\franc\Documents\IMF - Deep Learning\Trabajo Master\Datasets\FMA\fma_small/131/131553.wav,,Rock,fma
6811,D:\Users\franc\Documents\IMF - Deep Learning\Trabajo Master\Datasets\FMA\fma_small/131/131554.wav,,Rock,fma
6812,D:\Users\franc\Documents\IMF - Deep Learning\Trabajo Master\Datasets\FMA\fma_small/131/131567.wav,,Experimental,fma
6813,D:\Users\franc\Documents\IMF - Deep Learning\Trabajo Master\Datasets\FMA\fma_small/131/131624.wav,,Experimental,fma
6814,D:\Users\franc\Documents\IMF - Deep Learning\Trabajo Master\Datasets\FMA\fma_small/131/131656.wav,,Rock,fma
6815,D:\Users\franc\Documents\IMF - Deep Learning\Trabajo Master\Datasets\FMA\fma_small/131/131657.wav,,Rock,fma
6816,D:\Users\franc\Documents\IMF - Deep Learning\Trabajo Master\Datasets\FMA\fma_small/131/131658.wav,,Rock,fma
6817,D:\Users\franc\Documents\IMF - Deep Learning\Trabajo Master\Datasets\FMA\fma_small/131/131764.wav,,Pop,fma
6818,D:\Users\franc\Documents\IMF - Deep Learning\Trabajo Master\Datasets\FMA\fma_small/131/131767.wav,,Pop,fma
6819,D:\Users\franc\Documents\IMF - Deep Learning\Trabajo Master\Datasets\FMA\fma_small/131/131770.wav,,Pop,fma
6820,D:\Users\franc\Documents\IMF - Deep Learning\Trabajo Master\Datasets\FMA\fma_small/131/131771.wav,,Pop,fma
6821,D:\Users\franc\Documents\IMF - Deep Learning\Trabajo Master\Datasets\FMA\fma_small/131/131772.wav,,Pop,fma
6822,D:\Users\franc\Documents\IMF - Deep Learning\Trabajo Master\Datasets\FMA\fma_small/131/131773.wav,,Pop,fma
6823,D:\Users\franc\Documents\IMF - Deep Learning\Trabajo Master\Datasets\FMA\fma_small/131/131774.wav,,Pop,fma
6824,D:\Users\franc\Documents\IMF - Deep Learning\Trabajo Master\Datasets\FMA\fma_small/131/131787.wav,,Instrumental,fma
6825,D:\Users\franc\Documents\IMF - Deep Learning\Trabajo Master\Datasets\FMA\fma_small/131/131789.wav,,Instrumental,fma
6826,D:\Users\franc\Documents\IMF - Deep Learning\Trabajo Master\Datasets\FMA\fma_small/131/131791.wav,,Instrumental,fma
6827,D:\Users\franc\Documents\IMF - Deep Learning\Trabajo Master\Datasets\FMA\fma_small/131/131792.wav,,Instrumental,fma
6828,D:\Users\franc\Documents\IMF - Deep Learning\Trabajo Master\Datasets\FMA\fma_small/131/131794.wav,,Instrumental,fma
6829,D:\Users\franc\Documents\IMF - Deep Learning\Trabajo Master\Datasets\FMA\fma_small/131/131795.wav,,Instrumental,fma
6830,D:\Users\franc\Documents\IMF - Deep Learning\Trabajo Master\Datasets\FMA\fma_small/131/131796.wav,,Instrumental,fma
6831,D:\Users\franc\Documents\IMF - Deep Learning\Trabajo Master\Datasets\FMA\fma_small/131/131797.wav,,Instrumental,fma
6832,D:\Users\franc\Documents\IMF - Deep Learning\Trabajo Master\Datasets\FMA\fma_small/131/131837.wav,,Instrumental,fma
6833,D:\Users\franc\Documents\IMF - Deep Learning\Trabajo Master\Datasets\FMA\fma_small/131/131897.wav,,Folk,fma
6834,D:\Users\franc\Documents\IMF - Deep Learning\Trabajo Master\Datasets\FMA\fma_small/131/131899.wav,,Folk,fma
6835,D:\Users\franc\Documents\IMF - Deep Learning\Trabajo Master\Datasets\FMA\fma_small/131/131900.wav,,Folk,fma
6836,D:\Users\franc\Documents\IMF - Deep Learning\Trabajo Master\Datasets\FMA\fma_small/131/131901.wav,,Folk,fma
6837,D:\Users\franc\Documents\IMF - Deep Learning\Trabajo Master\Datasets\FMA\fma_small/131/131902.wav,,Folk,fma
6838,D:\Users\franc\Documents\IMF - Deep Learning\Trabajo Master\Datasets\FMA\fma_small/131/131903.wav,,Folk,fma
6839,D:\Users\franc\Documents\IMF - Deep Learning\Trabajo Master\Datasets\FMA\fma_small/131/131904.wav,,Folk,fma
6840,D:\Users\franc\Documents\IMF - Deep Learning\Trabajo Master\Datasets\FMA\fma_small/131/131911.wav,,Instrumental,fma
6841,D:\Users\franc\Documents\IMF - Deep Learning\Trabajo Master\Datasets\FMA\fma_small/131/131912.wav,,Instrumental,fma
6842,D:\Users\franc\Documents\IMF - Deep Learning\Trabajo Master\Datasets\FMA\fma_small/131/131913.wav,,Instrumental,fma
6843,D:\Users\franc\Documents\IMF - Deep Learning\Trabajo Master\Datasets\FMA\fma_small/131/131914.wav,,Instrumental,fma
6844,D:\Users\franc\Documents\IMF - Deep Learning\Trabajo Master\Datasets\FMA\fma_small/131/131917.wav,,Instrumental,fma
6845,D:\Users\franc\Documents\IMF - Deep Learning\Trabajo Master\Datasets\FMA\fma_small/131/131918.wav,,Instrumental,fma
6846,D:\Users\franc\Documents\IMF - Deep Learning\Trabajo Master\Datasets\FMA\fma_small/131/131919.wav,,Instrumental,fma
6847,D:\Users\franc\Documents\IMF - Deep Learning\Trabajo Master\Datasets\FMA\fma_small/131/131922.wav,,Instrumental,fma
6848,D:\Users\franc\Documents\IMF - Deep Learning\Trabajo Master\Datasets\FMA\fma_small/131/131923.wav,,Instrumental,fma
6849,D:\Users\franc\Documents\IMF - Deep Learning\Trabajo Master\Datasets\FMA\fma_small/131/131924.wav,,Instrumental,fma
6850,D:\Users\franc\Documents\IMF - Deep Learning\Trabajo Master\Datasets\FMA\fma_small/131/131925.wav,,Instrumental,fma
6851,D:\Users\franc\Documents\IMF - Deep Learning\Trabajo Master\Datasets\FMA\fma_small/131/131932.wav,,International,fma
6852,D:\Users\franc\Documents\IMF - Deep Learning\Trabajo Master\Datasets\FMA\fma_small/131/131933.wav,,International,fma
6853,D:\Users\franc\Documents\IMF - Deep Learning\Trabajo Master\Datasets\FMA\fma_small/131/131934.wav,,International,fma
6854,D:\Users\franc\Documents\IMF - Deep Learning\Trabajo Master\Datasets\FMA\fma_small/131/131935.wav,,International,fma
6855,D:\Users\franc\Documents\IMF - Deep Learning\Trabajo Master\Datasets\FMA\fma_small/131/131936.wav,,International,fma
6856,D:\Users\franc\Documents\IMF - Deep Learning\Trabajo Master\Datasets\FMA\fma_small/131/131938.wav,,International,fma
6857,D:\Users\franc\Documents\IMF - Deep Learning\Trabajo Master\Datasets\FMA\fma_small/131/131939.wav,,International,fma
6858,D:\Users\franc\Documents\IMF - Deep Learning\Trabajo Master\Datasets\FMA\fma_small/131/131940.wav,,International,fma
6859,D:\Users\franc\Documents\IMF - Deep Learning\Trabajo Master\Datasets\FMA\fma_small/131/131941.wav,,International,fma
6860,D:\Users\franc\Documents\IMF - Deep Learning\Trabajo Master\Datasets\FMA\fma_small/131/131942.wav,,International,fma
6861,D:\Users\franc\Documents\IMF - Deep Learning\Trabajo Master\Datasets\FMA\fma_small/131/131950.wav,,International,fma
6862,D:\Users\franc\Documents\IMF - Deep Learning\Trabajo Master\Datasets\FMA\fma_small/131/131951.wav,,International,fma
6863,D:\Users\franc\Documents\IMF - Deep Learning\Trabajo Master\Datasets\FMA\fma_small/131/131952.wav,,International,fma
6864,D:\Users\franc\Documents\IMF - Deep Learning\Trabajo Master\Datasets\FMA\fma_small/131/131953.wav,,International,fma
6865,D:\Users\franc\Documents\IMF - Deep Learning\Trabajo Master\Datasets\FMA\fma_small/131/131978.wav,,Rock,fma
6866,D:\Users\franc\Documents\IMF - Deep Learning\Trabajo Master\Datasets\FMA\fma_small/131/131979.wav,,Rock,fma
6867,D:\Users\franc\Documents\IMF - Deep Learning\Trabajo Master\Datasets\FMA\fma_small/131/131980.wav,,Instrumental,fma
6868,D:\Users\franc\Documents\IMF - Deep Learning\Trabajo Master\Datasets\FMA\fma_small/131/131982.wav,,Instrumental,fma
6869,D:\Users\franc\Documents\IMF - Deep Learning\Trabajo Master\Datasets\FMA\fma_small/131/131983.wav,,Instrumental,fma
6870,D:\Users\franc\Documents\IMF - Deep Learning\Trabajo Master\Datasets\FMA\fma_small/131/131984.wav,,Instrumental,fma
6871,D:\Users\franc\Documents\IMF - Deep Learning\Trabajo Master\Datasets\FMA\fma_small/131/131985.wav,,Instrumental,fma
6872,D:\Users\franc\Documents\IMF - Deep Learning\Trabajo Master\Datasets\FMA\fma_small/131/131986.wav,,Instrumental,fma
6873,D:\Users\franc\Documents\IMF - Deep Learning\Trabajo Master\Datasets\FMA\fma_small/132/132019.wav,,Experimental,fma
6874,D:\Users\franc\Documents\IMF - Deep Learning\Trabajo Master\Datasets\FMA\fma_small/132/132040.wav,,Folk,fma
6875,D:\Users\franc\Documents\IMF - Deep Learning\Trabajo Master\Datasets\FMA\fma_small/132/132041.wav,,Folk,fma
6876,D:\Users\franc\Documents\IMF - Deep Learning\Trabajo Master\Datasets\FMA\fma_small/132/132042.wav,,Folk,fma
6877,D:\Users\franc\Documents\IMF - Deep Learning\Trabajo Master\Datasets\FMA\fma_small/132/132045.wav,,Folk,fma
6878,D:\Users\franc\Documents\IMF - Deep Learning\Trabajo Master\Datasets\FMA\fma_small/132/132117.wav,,Hip-Hop,fma
6879,D:\Users\franc\Documents\IMF - Deep Learning\Trabajo Master\Datasets\FMA\fma_small/132/132118.wav,,Hip-Hop,fma
6880,D:\Users\franc\Documents\IMF - Deep Learning\Trabajo Master\Datasets\FMA\fma_small/132/132122.wav,,Pop,fma
6881,D:\Users\franc\Documents\IMF - Deep Learning\Trabajo Master\Datasets\FMA\fma_small/132/132134.wav,,Electronic,fma
6882,D:\Users\franc\Documents\IMF - Deep Learning\Trabajo Master\Datasets\FMA\fma_small/132/132138.wav,,Electronic,fma
6883,D:\Users\franc\Documents\IMF - Deep Learning\Trabajo Master\Datasets\FMA\fma_small/132/132139.wav,,International,fma
6884,D:\Users\franc\Documents\IMF - Deep Learning\Trabajo Master\Datasets\FMA\fma_small/132/132140.wav,,International,fma
6885,D:\Users\franc\Documents\IMF - Deep Learning\Trabajo Master\Datasets\FMA\fma_small/132/132141.wav,,International,fma
6886,D:\Users\franc\Documents\IMF - Deep Learning\Trabajo Master\Datasets\FMA\fma_small/132/132142.wav,,International,fma
6887,D:\Users\franc\Documents\IMF - Deep Learning\Trabajo Master\Datasets\FMA\fma_small/132/132171.wav,,Rock,fma
6888,D:\Users\franc\Documents\IMF - Deep Learning\Trabajo Master\Datasets\FMA\fma_small/132/132272.wav,,Experimental,fma
6889,D:\Users\franc\Documents\IMF - Deep Learning\Trabajo Master\Datasets\FMA\fma_small/132/132310.wav,,Instrumental,fma
6890,D:\Users\franc\Documents\IMF - Deep Learning\Trabajo Master\Datasets\FMA\fma_small/132/132420.wav,,Electronic,fma
6891,D:\Users\franc\Documents\IMF - Deep Learning\Trabajo Master\Datasets\FMA\fma_small/132/132424.wav,,Experimental,fma
6892,D:\Users\franc\Documents\IMF - Deep Learning\Trabajo Master\Datasets\FMA\fma_small/132/132434.wav,,Experimental,fma
6893,D:\Users\franc\Documents\IMF - Deep Learning\Trabajo Master\Datasets\FMA\fma_small/132/132436.wav,,Experimental,fma
6894,D:\Users\franc\Documents\IMF - Deep Learning\Trabajo Master\Datasets\FMA\fma_small/132/132448.wav,,Electronic,fma
6895,D:\Users\franc\Documents\IMF - Deep Learning\Trabajo Master\Datasets\FMA\fma_small/132/132449.wav,,Folk,fma
6896,D:\Users\franc\Documents\IMF - Deep Learning\Trabajo Master\Datasets\FMA\fma_small/132/132453.wav,,Folk,fma
6897,D:\Users\franc\Documents\IMF - Deep Learning\Trabajo Master\Datasets\FMA\fma_small/132/132454.wav,,Folk,fma
6898,D:\Users\franc\Documents\IMF - Deep Learning\Trabajo Master\Datasets\FMA\fma_small/132/132455.wav,,Folk,fma
6899,D:\Users\franc\Documents\IMF - Deep Learning\Trabajo Master\Datasets\FMA\fma_small/132/132456.wav,,Folk,fma
6900,D:\Users\franc\Documents\IMF - Deep Learning\Trabajo Master\Datasets\FMA\fma_small/132/132561.wav,,Instrumental,fma
6901,D:\Users\franc\Documents\IMF - Deep Learning\Trabajo Master\Datasets\FMA\fma_small/132/132566.wav,,Instrumental,fma
6902,D:\Users\franc\Documents\IMF - Deep Learning\Trabajo Master\Datasets\FMA\fma_small/132/132567.wav,,Instrumental,fma
6903,D:\Users\franc\Documents\IMF - Deep Learning\Trabajo Master\Datasets\FMA\fma_small/132/132568.wav,,Instrumental,fma
6904,D:\Users\franc\Documents\IMF - Deep Learning\Trabajo Master\Datasets\FMA\fma_small/132/132589.wav,,Experimental,fma
6905,D:\Users\franc\Documents\IMF - Deep Learning\Trabajo Master\Datasets\FMA\fma_small/132/132675.wav,,Instrumental,fma
6906,D:\Users\franc\Documents\IMF - Deep Learning\Trabajo Master\Datasets\FMA\fma_small/132/132677.wav,,Instrumental,fma
6907,D:\Users\franc\Documents\IMF - Deep Learning\Trabajo Master\Datasets\FMA\fma_small/132/132678.wav,,Instrumental,fma
6908,D:\Users\franc\Documents\IMF - Deep Learning\Trabajo Master\Datasets\FMA\fma_small/132/132679.wav,,Instrumental,fma
6909,D:\Users\franc\Documents\IMF - Deep Learning\Trabajo Master\Datasets\FMA\fma_small/132/132773.wav,,Electronic,fma
6910,D:\Users\franc\Documents\IMF - Deep Learning\Trabajo Master\Datasets\FMA\fma_small/132/132774.wav,,Electronic,fma
6911,D:\Users\franc\Documents\IMF - Deep Learning\Trabajo Master\Datasets\FMA\fma_small/132/132775.wav,,Electronic,fma
6912,D:\Users\franc\Documents\IMF - Deep Learning\Trabajo Master\Datasets\FMA\fma_small/132/132778.wav,,Pop,fma
6913,D:\Users\franc\Documents\IMF - Deep Learning\Trabajo Master\Datasets\FMA\fma_small/132/132779.wav,,Pop,fma
6914,D:\Users\franc\Documents\IMF - Deep Learning\Trabajo Master\Datasets\FMA\fma_small/132/132781.wav,,Pop,fma
6915,D:\Users\franc\Documents\IMF - Deep Learning\Trabajo Master\Datasets\FMA\fma_small/132/132784.wav,,Pop,fma
6916,D:\Users\franc\Documents\IMF - Deep Learning\Trabajo Master\Datasets\FMA\fma_small/132/132786.wav,,Pop,fma
6917,D:\Users\franc\Documents\IMF - Deep Learning\Trabajo Master\Datasets\FMA\fma_small/132/132787.wav,,Pop,fma
6918,D:\Users\franc\Documents\IMF - Deep Learning\Trabajo Master\Datasets\FMA\fma_small/132/132788.wav,,Pop,fma
6919,D:\Users\franc\Documents\IMF - Deep Learning\Trabajo Master\Datasets\FMA\fma_small/132/132789.wav,,Pop,fma
6920,D:\Users\franc\Documents\IMF - Deep Learning\Trabajo Master\Datasets\FMA\fma_small/132/132790.wav,,Pop,fma
6921,D:\Users\franc\Documents\IMF - Deep Learning\Trabajo Master\Datasets\FMA\fma_small/132/132791.wav,,Pop,fma
6922,D:\Users\franc\Documents\IMF - Deep Learning\Trabajo Master\Datasets\FMA\fma_small/132/132792.wav,,Pop,fma
6923,D:\Users\franc\Documents\IMF - Deep Learning\Trabajo Master\Datasets\FMA\fma_small/132/132793.wav,,Pop,fma
6924,D:\Users\franc\Documents\IMF - Deep Learning\Trabajo Master\Datasets\FMA\fma_small/132/132794.wav,,Pop,fma
6925,D:\Users\franc\Documents\IMF - Deep Learning\Trabajo Master\Datasets\FMA\fma_small/132/132795.wav,,Pop,fma
6926,D:\Users\franc\Documents\IMF - Deep Learning\Trabajo Master\Datasets\FMA\fma_small/132/132914.wav,,Rock,fma
6927,D:\Users\franc\Documents\IMF - Deep Learning\Trabajo Master\Datasets\FMA\fma_small/132/132954.wav,,Hip-Hop,fma
6928,D:\Users\franc\Documents\IMF - Deep Learning\Trabajo Master\Datasets\FMA\fma_small/132/132961.wav,,Hip-Hop,fma
6929,D:\Users\franc\Documents\IMF - Deep Learning\Trabajo Master\Datasets\FMA\fma_small/132/132962.wav,,Hip-Hop,fma
6930,D:\Users\franc\Documents\IMF - Deep Learning\Trabajo Master\Datasets\FMA\fma_small/132/132963.wav,,Hip-Hop,fma
6931,D:\Users\franc\Documents\IMF - Deep Learning\Trabajo Master\Datasets\FMA\fma_small/132/132964.wav,,Hip-Hop,fma
6932,D:\Users\franc\Documents\IMF - Deep Learning\Trabajo Master\Datasets\FMA\fma_small/132/132965.wav,,Hip-Hop,fma
6933,D:\Users\franc\Documents\IMF - Deep Learning\Trabajo Master\Datasets\FMA\fma_small/133/133015.wav,,Electronic,fma
6934,D:\Users\franc\Documents\IMF - Deep Learning\Trabajo Master\Datasets\FMA\fma_small/133/133016.wav,,Electronic,fma
6935,D:\Users\franc\Documents\IMF - Deep Learning\Trabajo Master\Datasets\FMA\fma_small/133/133019.wav,,Electronic,fma
6936,D:\Users\franc\Documents\IMF - Deep Learning\Trabajo Master\Datasets\FMA\fma_small/133/133020.wav,,Electronic,fma
6937,D:\Users\franc\Documents\IMF - Deep Learning\Trabajo Master\Datasets\FMA\fma_small/133/133022.wav,,Electronic,fma
6938,D:\Users\franc\Documents\IMF - Deep Learning\Trabajo Master\Datasets\FMA\fma_small/133/133023.wav,,Electronic,fma
6939,D:\Users\franc\Documents\IMF - Deep Learning\Trabajo Master\Datasets\FMA\fma_small/133/133024.wav,,Electronic,fma
6940,D:\Users\franc\Documents\IMF - Deep Learning\Trabajo Master\Datasets\FMA\fma_small/133/133025.wav,,Electronic,fma
6941,D:\Users\franc\Documents\IMF - Deep Learning\Trabajo Master\Datasets\FMA\fma_small/133/133026.wav,,Electronic,fma
6942,D:\Users\franc\Documents\IMF - Deep Learning\Trabajo Master\Datasets\FMA\fma_small/133/133027.wav,,Electronic,fma
6943,D:\Users\franc\Documents\IMF - Deep Learning\Trabajo Master\Datasets\FMA\fma_small/133/133028.wav,,Electronic,fma
6944,D:\Users\franc\Documents\IMF - Deep Learning\Trabajo Master\Datasets\FMA\fma_small/133/133029.wav,,Electronic,fma
6945,D:\Users\franc\Documents\IMF - Deep Learning\Trabajo Master\Datasets\FMA\fma_small/133/133100.wav,,Instrumental,fma
6946,D:\Users\franc\Documents\IMF - Deep Learning\Trabajo Master\Datasets\FMA\fma_small/133/133102.wav,,Instrumental,fma
6947,D:\Users\franc\Documents\IMF - Deep Learning\Trabajo Master\Datasets\FMA\fma_small/133/133272.wav,,Rock,fma
6948,D:\Users\franc\Documents\IMF - Deep Learning\Trabajo Master\Datasets\FMA\fma_small/133/133273.wav,,Rock,fma
6949,D:\Users\franc\Documents\IMF - Deep Learning\Trabajo Master\Datasets\FMA\fma_small/133/133274.wav,,Rock,fma
6950,D:\Users\franc\Documents\IMF - Deep Learning\Trabajo Master\Datasets\FMA\fma_small/133/133275.wav,,Rock,fma
6951,D:\Users\franc\Documents\IMF - Deep Learning\Trabajo Master\Datasets\FMA\fma_small/133/133276.wav,,Rock,fma
6952,D:\Users\franc\Documents\IMF - Deep Learning\Trabajo Master\Datasets\FMA\fma_small/133/133293.wav,,Experimental,fma
6953,D:\Users\franc\Documents\IMF - Deep Learning\Trabajo Master\Datasets\FMA\fma_small/133/133294.wav,,Experimental,fma
6954,D:\Users\franc\Documents\IMF - Deep Learning\Trabajo Master\Datasets\FMA\fma_small/133/133297.wav,,Experimental,fma
6955,D:\Users\franc\Documents\IMF - Deep Learning\Trabajo Master\Datasets\FMA\fma_small/133/133332.wav,,Experimental,fma
6956,D:\Users\franc\Documents\IMF - Deep Learning\Trabajo Master\Datasets\FMA\fma_small/133/133333.wav,,Experimental,fma
6957,D:\Users\franc\Documents\IMF - Deep Learning\Trabajo Master\Datasets\FMA\fma_small/133/133431.wav,,Instrumental,fma
6958,D:\Users\franc\Documents\IMF - Deep Learning\Trabajo Master\Datasets\FMA\fma_small/133/133432.wav,,Instrumental,fma
6959,D:\Users\franc\Documents\IMF - Deep Learning\Trabajo Master\Datasets\FMA\fma_small/133/133433.wav,,Instrumental,fma
6960,D:\Users\franc\Documents\IMF - Deep Learning\Trabajo Master\Datasets\FMA\fma_small/133/133434.wav,,Instrumental,fma
6961,D:\Users\franc\Documents\IMF - Deep Learning\Trabajo Master\Datasets\FMA\fma_small/133/133435.wav,,Instrumental,fma
6962,D:\Users\franc\Documents\IMF - Deep Learning\Trabajo Master\Datasets\FMA\fma_small/133/133436.wav,,Instrumental,fma
6963,D:\Users\franc\Documents\IMF - Deep Learning\Trabajo Master\Datasets\FMA\fma_small/133/133437.wav,,Instrumental,fma
6964,D:\Users\franc\Documents\IMF - Deep Learning\Trabajo Master\Datasets\FMA\fma_small/133/133438.wav,,Instrumental,fma
6965,D:\Users\franc\Documents\IMF - Deep Learning\Trabajo Master\Datasets\FMA\fma_small/133/133439.wav,,Instrumental,fma
6966,D:\Users\franc\Documents\IMF - Deep Learning\Trabajo Master\Datasets\FMA\fma_small/133/133440.wav,,Instrumental,fma
